t_s,t_hours,Omega_deg_unwrapped,omega_deg_unwrapped,nu_deg_unwrapped,u_deg_unwrapped
233.3033303330333,0.06480648064806481,-0.014617349574419434,180.0155040405106,194.78818390558922,374.8036879460998
237.6237623762376,0.066006600660066,-0.014888041233204979,180.01579115237186,195.06203916310017,375.07783031547206
241.94419441944194,0.0672067206720672,-0.015158732891990526,180.0160782642332,195.33589442061108,375.35197268484427
246.26462646264628,0.06840684068406841,-0.01542942455077607,180.01636537609448,195.609749678122,375.6261150542165
250.58505850585058,0.0696069606960696,-0.01570011620956161,180.0166524879558,195.88360493563292,375.9002574235887
254.9054905490549,0.0708070807080708,-0.015970807868347158,180.0169395998171,196.1574601931438,376.1743997929609
259.2259225922592,0.07200720072007201,-0.016241499527132705,180.0172267116784,196.43131545065472,376.4485421623331
263.54635463546356,0.07320732073207321,-0.016512191185918252,180.0175138235397,196.70517070816564,376.72268453170534
267.86678667866784,0.0744074407440744,-0.016782882844703792,180.01780093540103,196.97902596567656,376.99682690107755
272.18721872187217,0.07560756075607561,-0.01705357450348934,180.01808804726232,197.25288122318744,377.27096927044977
276.5076507650765,0.07680768076807681,-0.017324266162274886,180.01837515912365,197.52673648069836,377.54511163982204
280.82808280828084,0.078007800780078,-0.017594957821060433,180.01866227098495,197.80059173820928,377.8192540091942
285.1485148514852,0.07920792079207921,-0.017865649479845976,180.01894938284624,198.0744469957202,378.09339637856647
289.46894689468945,0.0804080408040804,-0.01813634113863152,180.01923649470754,198.34830225323108,378.3675387479386
293.7893789378938,0.0816081608160816,-0.018407032797417063,180.01952360656887,198.622157510742,378.6416811173109
298.1098109810981,0.08280828082808281,-0.01867772445620261,180.01981071843016,198.89601276825297,378.9158234866831
302.4302430243024,0.084008400840084,-0.018948416114988154,180.0200978302915,199.16986802576383,379.1899658560553
306.75067506750673,0.0852085208520852,-0.019219107773773697,180.0203849421528,199.44372328327478,379.46410822542754
311.07110711071107,0.08640864086408641,-0.019489799432559244,180.02067205401409,199.71757854078564,379.73825059479975
315.3915391539154,0.08760876087608761,-0.01976049109134479,180.02095916587538,199.9914337982966,380.01239296417197
319.71197119711974,0.08880888088808882,-0.020031182750130334,180.0212462777367,200.26528905580747,380.2865353335442
324.032403240324,0.09000900090009001,-0.020301874408915878,180.021533389598,200.53914431331842,380.56067770291645
328.35283528352835,0.09120912091209121,-0.020572566067701425,180.02182050145933,200.8129995708293,380.8348200722886
332.6732673267327,0.09240924092409242,-0.02084325772648697,180.02210761332063,201.08685482834025,381.1089624416609
336.99369936993696,0.0936093609360936,-0.021113949385272515,180.02239472518193,201.3607100858511,381.38310481103304
341.3141314131413,0.0948094809480948,-0.021384641044058062,180.02268183704322,201.63456534336206,381.6572471804053
345.63456345634563,0.096009600960096,-0.021655332702843606,180.02296894890455,201.90842060087297,381.9313895497775
349.95499549954997,0.09720972097209721,-0.021926024361629153,180.02325606076585,202.1822758583839,382.20553191914973
354.2754275427543,0.09840984098409841,-0.0221967160204147,180.02354317262717,202.4561311158948,382.47967428852195
358.5958595859586,0.0996099609960996,-0.02246740767920024,180.02383028448847,202.7299863734057,382.75381665789416
362.9162916291629,0.10081008100810081,-0.022738099337985786,180.02411739634977,203.0038416309166,383.0279590272664
367.23672367236725,0.10201020102010201,-0.023008790996771333,180.02440450821106,203.27769688842753,383.3021013966386
371.5571557155715,0.1032103210321032,-0.023279482655556873,180.0246916200724,203.55155214593844,383.5762437660108
375.87758775877586,0.10441044104410441,-0.02355017431434242,180.0249787319337,203.82540740344933,383.850386135383
380.1980198019802,0.10561056105610561,-0.023820865973127967,180.025265843795,204.09926266096025,384.1245285047553
384.51845184518453,0.10681068106810682,-0.02409155763191351,180.0255529556563,204.37311791847122,384.3986708741275
388.83888388838886,0.10801080108010802,-0.024362249290699058,180.0258400675176,204.64697317598208,384.6728132434997
393.15931593159314,0.10921092109210921,-0.024632940949484598,180.02612717937893,204.920828433493,384.94695561287193
397.4797479747975,0.11041104110411042,-0.024903632608270145,180.02641429124023,205.19468369100392,385.22109798224415
401.8001800180018,0.11161116111611162,-0.02517432426705569,180.02670140310155,205.46853894851483,385.49524035161636
406.1206120612061,0.1128112811281128,-0.025445015925841235,180.02698851496285,205.74239420602572,385.7693827209886
410.4410441044104,0.114011401140114,-0.025715707584626782,180.02727562682415,206.01624946353664,386.0435250903608
414.76147614761476,0.1152115211521152,-0.02598639924341233,180.02756273868545,206.29010472104756,386.317667459733
419.0819081908191,0.11641164116411641,-0.026257090902197872,180.02784985054677,206.56395997855847,386.5918098291052
423.4023402340234,0.11761176117611762,-0.02652778256098342,180.02813696240807,206.83781523606942,386.8659521984775
427.7227722772277,0.1188118811881188,-0.026798474219768963,180.0284240742694,207.11167049358028,387.1400945678497
432.04320432043204,0.12001200120012001,-0.027069165878554506,180.0287111861307,207.38552575109122,387.4142369372219
436.3636363636364,0.12121212121212122,-0.027339857537340053,180.028998297992,207.6593810086021,387.68837930659413
440.68406840684065,0.1224122412241224,-0.027610549196125597,180.0292854098533,207.93323626611306,387.96252167596634
445.004500450045,0.12361236123612361,-0.02788124085491114,180.0295725217146,208.20709152362392,388.23666404533856
449.3249324932493,0.12481248124812482,-0.028151932513696687,180.0298596335759,208.48094678113486,388.51080641471077
453.64536453645366,0.126012601260126,-0.028422624172482234,180.03014674543724,208.75480203864575,388.784948784083
457.965796579658,0.1272127212721272,-0.02869331583126778,180.03043385729853,209.0286572961567,389.0590911534552
462.28622862286227,0.12841284128412842,-0.02896400749005332,180.03072096915983,209.30251255366755,389.3332335228274
466.6066606660666,0.12961296129612962,-0.029234699148838868,180.03100808102113,209.57636781117853,389.6073758921996
470.92709270927094,0.13081308130813082,-0.029505390807624415,180.03129519288245,209.85022306868944,389.8815182615719
475.2475247524752,0.132013201320132,-0.029776082466409958,180.03158230474375,210.12407832620033,390.15566063094406
479.56795679567955,0.1332133213321332,-0.030046774125195505,180.03186941660508,210.39793358371122,390.42980300031627
483.8883888388839,0.1344134413441344,-0.030317465783981052,180.03215652846634,210.67178884122217,390.70394536968854
488.2088208820882,0.13561356135613561,-0.030588157442766592,180.03244364032767,210.94564409873308,390.97808773906075
492.52925292529255,0.13681368136813682,-0.03085884910155214,180.03273075218897,211.21949935624397,391.25223010843297
496.84968496849683,0.138013801380138,-0.031129540760337686,180.0330178640503,211.4933546137549,391.5263724778052
501.17011701170117,0.1392139213921392,-0.03140023241912322,180.0333049759116,211.7672098712658,391.8005148471774
505.4905490549055,0.1404140414041404,-0.03167092407790877,180.03359208777292,212.04106512877672,392.0746572165496
509.8109810981098,0.1416141614161416,-0.031941615736694316,180.03387919963419,212.3149203862876,392.3487995859218
514.1314131413142,0.14281428142814281,-0.03221230739547987,180.0341663114955,212.58877564379853,392.62294195529404
518.4518451845184,0.14401440144014402,-0.03248299905426541,180.0344534233568,212.8626309013095,392.8970843246663
522.7722772277227,0.1452145214521452,-0.032753690713050954,180.03474053521813,213.13648615882036,393.17122669403847
527.0927092709271,0.14641464146414643,-0.033024382371836504,180.03502764707943,213.4103414163313,393.44536906341074
531.4131413141314,0.1476147614761476,-0.03329507403062204,180.03531475894076,213.68419667384217,393.71951143278295
535.7335733573357,0.1488148814881488,-0.033565765689407584,180.03560187080203,213.95805193135314,393.99365380215517
540.0540054005401,0.15001500150015,-0.033836457348193134,180.03588898266335,214.231907188864,394.2677961715274
544.3744374437443,0.15121512151215122,-0.03410714900697868,180.03617609452465,214.50576244637494,394.5419385408996
548.6948694869487,0.15241524152415242,-0.03437784066576423,180.03646320638597,214.77961770388583,394.8160809102718
553.015301530153,0.15361536153615363,-0.03464853232454977,180.03675031824727,215.05347296139678,395.090223279644
557.3357335733573,0.1548154815481548,-0.03491922398333531,180.0370374301086,215.32732821890764,395.36436564901624
561.6561656165617,0.156015601560156,-0.035189915642120866,180.03732454196987,215.60118347641858,395.63850801838845
565.976597659766,0.1572157215721572,-0.0354606073009064,180.0376116538312,215.87503873392947,395.91265038776066
570.2970297029703,0.15841584158415842,-0.03573129895969195,180.0378987656925,216.14889399144042,396.1867927571329
574.6174617461746,0.15961596159615962,-0.036001990618477496,180.03818587755381,216.42274924895128,396.4609351265051
578.9378937893789,0.1608160816081608,-0.03627268227726304,180.0384729894151,216.69660450646222,396.7350774958773
583.2583258325833,0.16201620162016203,-0.03654337393604858,180.0387601012764,216.97045976397314,397.0092198652496
587.5787578757876,0.1632163216321632,-0.036814065594834126,180.03904721313774,217.24431502148403,397.2833622346218
591.8991899189919,0.1644164416441644,-0.03708475725361968,180.03933432499903,217.51817027899497,397.557504603994
596.2196219621962,0.16561656165616562,-0.03735544891240522,180.03962143686036,217.79202553650583,397.8316469733662
600.5400540054005,0.16681668166816682,-0.037626140571190764,180.03990854872166,218.06588079401678,398.10578934273843
604.8604860486048,0.168016801680168,-0.03789683222997631,180.04019566058298,218.33973605152767,398.37993171211065
609.1809180918092,0.16921692169216923,-0.03816752388876186,180.04048277244425,218.6135913090386,398.65407408148286
613.5013501350135,0.1704170417041704,-0.038438215547547394,180.04076988430558,218.88744656654947,398.9282164508551
617.8217821782179,0.17161716171617164,-0.03870890720633295,180.04105699616687,219.16130182406044,399.2023588202273
622.1422142214221,0.17281728172817282,-0.03897959886511849,180.0413441080282,219.4351570815713,399.4765011895995
626.4626462646264,0.174017401740174,-0.03925029052390403,180.0416312198895,219.70901233908225,399.7506435589717
630.7830783078308,0.17521752175217523,-0.03952098218268958,180.04191833175082,219.98286759659317,400.024785928344
635.1035103510351,0.1764176417641764,-0.039791673841475125,180.0422054436121,220.25672285410408,400.29892829771615
639.4239423942395,0.17761776177617764,-0.04006236550026067,180.04249255547342,220.530578111615,400.5730706670884
643.7443744374438,0.1788178817881788,-0.04033305715904622,180.0427796673347,220.8044333691259,400.84721303646063
648.064806480648,0.18001800180018002,-0.040603748817831756,180.04306677919604,221.0782886266368,401.12135540583284
652.3852385238524,0.18121812181218122,-0.040874440476617306,180.04335389105734,221.35214388414772,401.39549777520506
656.7056705670567,0.18241824182418243,-0.04114513213540285,180.04364100291863,221.62599914165864,401.6696401445773
661.026102610261,0.1836183618361836,-0.04141582379418839,180.04392811477993,221.89985439916953,401.9437825139495
665.3465346534654,0.18481848184818483,-0.04168651545297394,180.04421522664126,222.17370965668044,402.2179248833217
669.6669666966696,0.186018601860186,-0.04195720711175949,180.04450233850255,222.44756491419136,402.4920672526939
673.9873987398739,0.1872187218721872,-0.04222789877054503,180.04478945036388,222.72142017170228,402.7662096220661
678.3078307830783,0.18841884188418842,-0.042498590429330574,180.04507656222518,222.99527542921322,403.0403519914384
682.6282628262826,0.1896189618961896,-0.042769282088116124,180.04536367408647,223.26913068672408,403.31449436081056
686.948694869487,0.19081908190819083,-0.04303997374690167,180.04565078594777,223.54298594423506,403.5886367301828
691.2691269126913,0.192019201920192,-0.04331066540568721,180.0459378978091,223.81684120174592,403.86277909955504
695.5895589558955,0.1932193219321932,-0.043581357064472755,180.0462250096704,224.09069645925686,404.13692146892726
699.9099909990999,0.19441944194419442,-0.043852048723258305,180.04651212153172,224.36455171676772,404.41106383829947
704.2304230423042,0.19561956195619562,-0.04412274038204384,180.04679923339302,224.6384069742787,404.6852062076717
708.5508550855086,0.19681968196819682,-0.0443934320408294,180.0470863452543,224.9122622317896,404.95934857704395
712.8712871287129,0.19801980198019803,-0.044664123699614935,180.0473734571156,225.1861174893005,405.2334909464161
717.1917191719172,0.1992199219921992,-0.04493481535840048,180.04766056897694,225.4599727468114,405.5076333157883
721.5121512151215,0.20042004200420044,-0.04520550701718603,180.04794768083823,225.73382800432233,405.78177568516054
725.8325832583258,0.20162016201620162,-0.04547619867597157,180.04823479269956,226.00768326183325,406.0559180545328
730.1530153015301,0.20282028202820282,-0.045746890334757116,180.04852190456086,226.28153851934414,406.33006042390497
734.4734473447345,0.20402040204020402,-0.04601758199354267,180.04880901642215,226.55539377685506,406.60420279327724
738.7938793879388,0.2052205220522052,-0.04628827365232821,180.04909612828345,226.82924903436597,406.8783451626494
743.114311431143,0.2064206420642064,-0.04655896531111375,180.04938324014478,227.1031042918769,407.15248753202167
747.4347434743474,0.2076207620762076,-0.046829656969899304,180.04967035200607,227.37695954938778,407.4266299013939
751.7551755175517,0.20882088208820881,-0.04710034862868484,180.0499574638674,227.6508148068987,407.7007722707661
756.0756075607561,0.21002100210021002,-0.04737104028747039,180.0502445757287,227.92467006440967,407.97491464013837
760.3960396039604,0.21122112211221122,-0.047641731946255934,180.05053168759,228.19852532192053,408.2490570095105
764.7164716471647,0.2124212421242124,-0.04791242360504148,180.0508187994513,228.47238057943142,408.52319937888274
769.0369036903691,0.21362136213621363,-0.04818311526382702,180.05110591131262,228.74623583694236,408.79734174825495
773.3573357335733,0.2148214821482148,-0.04845380692261257,180.05139302317392,229.0200910944533,409.0714841176272
777.6777677767777,0.21602160216021604,-0.048724498581398115,180.05168013503524,229.29394635196417,409.3456264869994
781.998199819982,0.21722172217221722,-0.04899519024018366,180.05196724689654,229.56780160947508,409.61976885637165
786.3186318631863,0.21842184218421842,-0.049265881898969195,180.05225435875784,229.841656866986,409.8939112257438
790.6390639063907,0.21962196219621963,-0.04953657355775475,180.05254147061916,230.1155121244969,410.1680535951161
794.959495949595,0.22082208220822083,-0.04980726521654029,180.05282858248046,230.3893673820078,410.4421959644883
799.2799279927992,0.222022202220222,-0.05007795687532583,180.05311569434178,230.66322263951872,410.7163383338605
803.6003600360036,0.22322232223222324,-0.05034864853411138,180.05340280620308,230.9370778970297,410.9904807032328
807.9207920792079,0.22442244224422442,-0.050619340192896926,180.05368991806438,231.21093315454058,411.26462307260493
812.2412241224122,0.2256225622562256,-0.05089003185168247,180.05397702992568,231.48478841205144,411.53876544197715
816.5616561656166,0.22682268226822683,-0.05116072351046802,180.054264141787,231.75864366956236,411.81290781134936
820.8820882088208,0.228022802280228,-0.051431415169253564,180.0545512536483,232.0324989270733,412.08705018072163
825.2025202520252,0.22922292229222924,-0.051702106828039114,180.05483836550962,232.30635418458417,412.3611925500938
829.5229522952295,0.2304230423042304,-0.05197279848682466,180.05512547737092,232.58020944209514,412.63533491946606
833.8433843384338,0.23162316231623162,-0.052243490145610194,180.05541258923222,232.854064699606,412.9094772888382
838.1638163816382,0.23282328232823282,-0.052514181804395745,180.05569970109352,233.12791995711697,413.1836196582105
842.4842484248425,0.23402340234023403,-0.05278487346318129,180.05598681295484,233.40177521462786,413.45776202758265
846.8046804680469,0.23522352235223523,-0.05305556512196684,180.05627392481614,233.67563047213878,413.7319043969549
851.1251125112511,0.23642364236423644,-0.053326256780752375,180.05656103667746,233.9494857296497,414.00604676632713
855.4455445544554,0.2376237623762376,-0.053596948439537925,180.05684814853876,234.22334098716058,414.28018913569935
859.7659765976598,0.23882388238823885,-0.05386764009832347,180.05713526040006,234.49719624467156,414.5543315050716
864.0864086408641,0.24002400240024002,-0.05413833175710901,180.05742237226136,234.77105150218242,414.8284738744438
868.4068406840684,0.2412241224122412,-0.054409023415894556,180.05770948412268,235.04490675969333,415.10261624381604
872.7272727272727,0.24242424242424243,-0.054679715074680106,180.05799659598398,235.31876201720428,415.3767586131882
877.047704770477,0.2436243624362436,-0.05495040673346565,180.0582837078453,235.59261727471514,415.6509009825605
881.3681368136813,0.2448244824482448,-0.05522109839225119,180.05857081970657,235.86647253222606,415.92504335193263
885.6885688568857,0.24602460246024602,-0.05549179005103674,180.0588579315679,236.14032778973697,416.1991857213049
890.00900090009,0.24722472247224722,-0.05576248170982228,180.0591450434292,236.41418304724786,416.47332809067706
894.3294329432944,0.24842484248424843,-0.05603317336860784,180.05943215529052,236.68803830475883,416.7474704600493
898.6498649864986,0.24962496249624963,-0.056303865027393374,180.05971926715182,236.96189356226975,417.02161282942154
902.9702970297029,0.2508250825082508,-0.05657455668617892,180.06000637901315,237.2357488197806,417.29575519879376
907.2907290729073,0.252025202520252,-0.05684524834496447,180.06029349087441,237.50960407729156,417.56989756816597
911.6111611161116,0.2532253225322532,-0.05711594000375001,180.06058060273574,237.78345933480242,417.8440399375382
915.931593159316,0.2544254425442544,-0.05738663166253556,180.06086771459704,238.0573145923134,418.11818230691046
920.2520252025203,0.2556255625562556,-0.057657323321321105,180.06115482645836,238.33116984982425,418.3923246762826
924.5724572457245,0.25682568256825683,-0.05792801498010664,180.06144193831966,238.60502510733522,418.6664670456549
928.8928892889289,0.25802580258025803,-0.0581987066388922,180.061729050181,238.8788803648461,418.94060941502704
933.2133213321332,0.25922592259225924,-0.058469398297677735,180.06201616204226,239.15273562235703,419.2147517843993
937.5337533753375,0.2604260426042604,-0.05874008995646328,180.06230327390358,239.42659087986792,419.48889415377147
941.8541854185419,0.26162616261626165,-0.05901078161524883,180.06259038576488,239.70044613737883,419.76303652314374
946.1746174617462,0.2628262826282628,-0.05928147327403437,180.0628774976262,239.9743013948898,420.03717889251595
950.4950495049504,0.264026402640264,-0.059552164932819916,180.0631646094875,240.24815665240067,420.31132126188817
954.8154815481548,0.2652265226522652,-0.05982285659160547,180.0634517213488,240.52201190991155,420.5854636312604
959.1359135913591,0.2664266426642664,-0.06009354825039101,180.0637388332101,240.79586716742253,420.8596060006326
963.4563456345635,0.2676267626762676,-0.06036423990917655,180.06402594507142,241.0697224249334,421.13374837000487
967.7767776777678,0.2688268826882688,-0.060634931567962104,180.06431305693272,241.3435776824443,421.407890739377
972.097209720972,0.27002700270027,-0.06090562322674764,180.06460016879404,241.61743293995522,421.6820331087493
976.4176417641764,0.27122712271227123,-0.061176314885533184,180.06488728065537,241.8912881974661,421.95617547812145
980.7380738073807,0.27242724272427243,-0.061447006544318734,180.06517439251664,242.16514345497708,422.2303178474937
985.0585058505851,0.27362736273627364,-0.06171769820310428,180.06546150437796,242.43899871248794,422.5044602168659
989.3789378937894,0.27482748274827484,-0.061988389861889814,180.06574861623926,242.7128539699989,422.77860258623815
993.6993699369937,0.276027602760276,-0.06225908152067537,180.0660357281006,242.9867092275098,423.05274495561036
998.019801980198,0.27722772277227725,-0.06252977317946092,180.06632283996188,243.26056448502067,423.3268873249826
1002.3402340234023,0.2784278427842784,-0.06280046483824644,180.0666099518232,243.53441974253155,423.60102969435474
1006.6606660666066,0.2796279627962796,-0.063071156497032,180.06689706368448,243.80827500004253,423.875172063727
1010.981098109811,0.2808280828082808,-0.06334184815581755,180.0671841755458,244.08213025755344,424.1493144330992
1015.3015301530153,0.282028202820282,-0.06361253981460309,180.0674712874071,244.35598551506436,424.42345680247143
1019.6219621962196,0.2832283228322832,-0.06388323147338863,180.06775839926843,244.62984077257522,424.6975991718437
1023.942394239424,0.2844284428442844,-0.06415392313217418,180.06804551112972,244.90369603008617,424.97174154121586
1028.2628262826283,0.28562856285628563,-0.06442461479095973,180.06833262299102,245.17755128759708,425.24588391058813
1032.5832583258325,0.28682868286828683,-0.06469530644974528,180.06861973485232,245.45140654510794,425.5200262799603
1036.903690369037,0.28802880288028804,-0.06496599810853082,180.06890684671365,245.72526180261892,425.79416864933256
1041.2241224122413,0.28922892289228924,-0.06523668976731636,180.06919395857494,245.99911706012983,426.0683110187048
1045.5445544554455,0.2904290429042904,-0.06550738142610191,180.06948107043627,246.27297231764072,426.342453388077
1049.8649864986498,0.2916291629162916,-0.06577807308488745,180.06976818229757,246.54682757515164,426.61659575744915
1054.1854185418542,0.29282928292829286,-0.06604876474367301,180.07005529415886,246.82068283266253,426.8907381268214
1058.5058505850584,0.294029402940294,-0.06631945640245852,180.07034240602016,247.0945380901735,427.16488049619363
1062.8262826282628,0.2952295229522952,-0.06659014806124408,180.07062951788149,247.36839334768436,427.43902286556585
1067.1467146714672,0.2964296429642964,-0.06686083972002964,180.07091662974278,247.64224860519533,427.7131652349381
1071.4671467146713,0.2976297629762976,-0.06713153137881517,180.0712037416041,247.9161038627062,427.9873076043103
1075.7875787578757,0.2988298829882988,-0.06740222303760071,180.0714908534654,248.18995912021714,428.26144997368255
1080.1080108010801,0.3000300030003,-0.06767291469638627,180.0717779653267,248.463814377728,428.5355923430547
1084.4284428442845,0.30123012301230123,-0.06794360635517183,180.072065077188,248.73766963523892,428.809734712427
1088.7488748874887,0.30243024302430244,-0.06821429801395736,180.07235218904933,249.0115248927498,429.08387708179913
1093.069306930693,0.30363036303630364,-0.0684849896727429,180.07263930091062,249.28538015026078,429.3580194511714
1097.3897389738975,0.30483048304830485,-0.06875568133152846,180.07292641277195,249.5592354077717,429.6321618205436
1101.7101710171016,0.306030603060306,-0.06902637299031399,180.07321352463325,249.8330906652826,429.90630418991583
1106.030603060306,0.30723072307230725,-0.06929706464909954,180.07350063649454,250.10694592279347,430.18044655928804
1110.3510351035104,0.30843084308430846,-0.06956775630788509,180.07378774835584,250.38080118030442,430.45458892866026
1114.6714671467146,0.3096309630963096,-0.06983844796667062,180.07407486021717,250.65465643781528,430.72873129803247
1118.991899189919,0.3108310831083108,-0.07010913962545617,180.07436197207846,250.9285116953262,431.0028736674047
1123.3123312331234,0.312031203120312,-0.07037983128424173,180.0746490839398,251.20236695283717,431.27701603677696
1127.6327632763275,0.3132313231323132,-0.07065052294302726,180.0749361958011,251.47622221034806,431.5511584061491
1131.953195319532,0.3144314431443144,-0.0709212146018128,180.07522330766238,251.75007746785897,431.8253007755214
1136.2736273627363,0.31563156315631563,-0.07119190626059836,180.07551041952368,252.0239327253699,432.0994431448936
1140.5940594059407,0.31683168316831684,-0.0714625979193839,180.075797531385,252.29778798288078,432.3735855142658
1144.9144914491449,0.31803180318031804,-0.07173328957816945,180.0760846432463,252.5716432403917,432.64772788363797
1149.2349234923493,0.31923192319231924,-0.07200398123695499,180.07637175510763,252.8454984979026,432.92187025301024
1153.5553555355536,0.32043204320432045,-0.07227467289574054,180.07665886696893,253.11935375541358,433.19601262238245
1157.8757875787578,0.3216321632163216,-0.07254536455452608,180.07694597883022,253.39320901292444,433.47015499175467
1162.1962196219622,0.32283228322832286,-0.07281605621331162,180.07723309069155,253.66706427043533,433.7442973611269
1166.5166516651666,0.32403240324032406,-0.07308674787209717,180.07752020255285,253.94091952794625,434.0184397304991
1170.8370837083708,0.3252325232523252,-0.07335743953088271,180.07780731441417,254.21477478545717,434.29258209987137
1175.1575157515751,0.3264326432643264,-0.07362813118966825,180.07809442627547,254.48863004296805,434.5667244692435
