t_s,t_hours,i_deg,Omega_deg_unwrapped,omega_deg_unwrapped,nu_deg_unwrapped,u_deg_unwrapped,i_deg_J2J22,Omega_deg_unwrapped_J2J22,omega_deg_unwrapped_J2J22,nu_deg_unwrapped_J2J22,u_deg_unwrapped_J2J22
28100.090009000898,7.805580558055805,45.00000000000001,-1.7605785487411851,181.8673755459397,1961.154594850972,2143.021970396912,44.99994287799379,-1.7685974377237963,181.86728986293036,1961.1466616449989,2143.013951507929
28104.410441044103,7.806780678067806,45.00000000000001,-1.7608492403999707,181.867662657801,1961.4284501084833,2143.2961127662843,44.99980271664464,-1.768741296856491,181.86736673276795,1961.4208539770598,2143.288220709828
28108.73087308731,7.807980798079808,45.00000000000001,-1.7611199320587563,181.86794976966232,1961.702305365994,2143.570255135656,44.9996671111982,-1.7688839237607674,181.86745043645962,1961.6950407074946,2143.5624911439545
28113.051305130513,7.809180918091809,45.00000000000001,-1.7613906237175416,181.86823688152361,1961.976160623505,2143.8443975050286,44.99953610497174,-1.769025359345112,181.86754103898122,1961.9692217304196,2143.836762769401
28117.37173717372,7.81038103810381,45.00000000000001,-1.7616613153763274,181.86852399338494,1962.250015881016,2144.118539874401,44.99940973981333,-1.7691656448985624,181.86763860310492,1962.2433969417739,2144.1110355448786
28121.69216921692,7.811581158115811,45.00000000000001,-1.7619320070351128,181.86881110524624,1962.5238711385264,2144.3926822437725,44.999288056088574,-1.7693048220775172,181.86774318937907,1962.5175662393513,2144.3853094287306
28126.012601260125,7.8127812781278125,45.00000000000001,-1.7622026986938983,181.86909821710753,1962.7977263960377,2144.6668246131453,44.99917109266761,-1.7694429328924293,181.86785485610895,1962.7917295228376,2144.6595843789464
28130.33303330333,7.813981398139814,45.00000000000001,-1.762473390352684,181.86938532896883,1963.071581653549,2144.9409669825177,44.99905888691276,-1.7695800196943865,181.867973659338,1963.065886693838,2144.933860353176
28134.653465346535,7.815181518151816,45.00000000000001,-1.7627440820114695,181.86967244083016,1963.3454369110593,2145.2151093518896,44.99895147466659,-1.769716125161584,181.86809965283004,1963.3400376559098,2145.2081373087394
28138.97389738974,7.816381638163817,45.00000000000001,-1.763014773670255,181.86995955269145,1963.6192921685702,2145.489251721262,44.99884889024042,-1.7698512922856906,181.8682328880521,1963.6141823145942,2145.4824152026463
28143.29432943294,7.817581758175817,45.00000000000001,-1.7632854653290406,181.87024666455278,1963.8931474260814,2145.7633940906344,44.99875116640341,-1.7699855643581146,181.86837341415787,1963.8883205774475,2145.756693991605
28147.614761476147,7.818781878187819,45.00000000000001,-1.7635561569878262,181.87053377641405,1964.1670026835925,2146.0375364600063,44.99865833437205,-1.770118984956177,181.86852127797215,1964.1624523540659,2146.0309736320382
28151.93519351935,7.81998199819982,45.00000000000001,-1.7638268486466118,181.87082088827538,1964.4408579411033,2146.3116788293787,44.99857042380027,-1.7702515979291893,181.86867652397578,1964.4365775561203,2146.305254080096
28156.255625562557,7.821182118211821,45.00000000000001,-1.7640975403053973,181.87110800013667,1964.7147131986142,2146.585821198751,44.998487462769816,-1.7703834473844486,181.8688391942914,1964.7106960973806,2146.579535291672
28160.576057605762,7.822382238223823,45.00000000000001,-1.764368231964183,181.871395111998,1964.988568456125,2146.859963568123,44.998409477781465,-1.7705145776731457,181.8690093286702,1964.9848078937437,2146.853817222414
28164.896489648963,7.823582358235823,45.00000000000001,-1.7646389236229683,181.8716822238593,1965.2624237136358,2147.134105937495,44.99833649374641,-1.7706450333762003,181.86918696447887,1965.2589128632633,2147.128099827742
28169.21692169217,7.824782478247824,45.00000000000001,-1.7649096152817538,181.87196933572062,1965.536278971147,2147.408248306868,44.99826853397836,-1.770774859290019,181.86937213668816,1965.533010926171,2147.4023830628594
28173.537353735373,7.825982598259826,45.00000000000001,-1.7651803069405394,181.8722564475819,1965.810134228658,2147.6823906762397,44.998205620186134,-1.7709041004121846,181.8695648778611,1965.807102004907,2147.676666882768
28177.85778577858,7.827182718271827,45.00000000000001,-1.765450998599325,181.87254355944322,1966.0839894861685,2147.9565330456116,44.998147772466645,-1.7710328019270845,181.8697652181432,1966.0811860241408,2147.950951242284
28182.178217821784,7.8283828382838285,45.00000000000001,-1.7657216902581105,181.8728306713045,1966.3578447436798,2148.2306754149845,44.99809500929854,-1.7711610091914751,181.86997318525232,1966.3552629107985,2148.225236096051
28186.498649864985,7.82958295829583,45.00000000000001,-1.765992381916896,181.87311778316584,1966.6317000011902,2148.504817784356,44.99804734753628,-1.771288767719995,181.87018880447022,1966.6293325940826,2148.499521398553
28190.81908190819,7.830783078307831,45.00000000000001,-1.7662630735756817,181.87340489502714,1966.9055552587015,2148.7789601537283,44.99800480240472,-1.7714161231706251,181.8704120986342,1966.9033950054993,2148.7738071041335
28195.139513951395,7.831983198319832,45.00000000000001,-1.7665337652344673,181.87369200688846,1967.1794105162123,2149.053102523101,44.99796738749433,-1.7715431213301032,181.87064308812992,1967.1774500788756,2149.0480931670054
28199.4599459946,7.833183318331834,45.00000000000001,-1.7668044568932528,181.87397911874973,1967.4532657737234,2149.327244892473,44.997935114756764,-1.7716698080992994,181.87088179088488,1967.451497750382,2149.3223795412673
28203.7803780378,7.834383438343834,45.00000000000001,-1.7670751485520382,181.87426623061106,1967.7271210312342,2149.601387261845,44.9979079945011,-1.7717962294785528,181.8711282223627,1967.7255379585558,2149.596666180919
