t_s,t_hours,Omega_deg,omega_deg,nu_deg_analitica,nu_deg_direta,u_deg
198.73987398739874,0.05520552055205521,-0.012451816185707235,180.0132071454945,192.59734184558567,12.606146609248698,372.6105489910802
203.06030603060304,0.0564056405640564,-0.012722507841918262,180.01349425735307,192.87119710309844,12.880193274667148,372.8846913604515
207.38073807380738,0.0576057605760576,-0.01299319949812929,180.01378136921164,193.14505236061117,13.154239940085597,373.15883372982285
211.7011701170117,0.05880588058805881,-0.013263891154340318,180.0140684810702,193.41890761812388,13.428286605504054,373.4329760991941
216.02160216021602,0.060006000600060005,-0.013534582810551343,180.0143555929288,193.69276287563662,13.702333270922498,373.70711846856545
220.34203420342033,0.0612061206120612,-0.01380527446676237,180.01464270478738,193.96661813314938,13.976379936340948,373.98126083793676
224.66246624662466,0.06240624062406241,-0.014075966122973396,180.01492981664597,194.2404733906621,14.2504266017594,374.25540320730806
228.982898289829,0.0636063606360636,-0.014346657779184424,180.01521692850454,194.51432864817482,14.524473267177852,374.52954557667937
233.3033303330333,0.06480648064806481,-0.01461734943539545,180.0155040403631,194.7881839056876,14.798519932596301,374.8036879460507
237.6237623762376,0.066006600660066,-0.014888041091606475,180.0157911522217,195.06203916320027,15.072566598014749,375.077830315422
241.94419441944194,0.0672067206720672,-0.015158732747817504,180.01607826408028,195.33589442071303,15.346613263433198,375.3519726847933
246.26462646264628,0.06840684068406841,-0.015429424404028532,180.01636537593885,195.60974967822577,15.620659928851648,375.62611505416464
250.58505850585058,0.0696069606960696,-0.01570011606023956,180.01665248779742,195.88360493573848,15.8947065942701,375.9002574235359
254.9054905490549,0.0708070807080708,-0.015970807716450583,180.01693959965598,196.15746019325124,16.168753259688543,376.1743997929072
259.2259225922592,0.07200720072007201,-0.01624149937266161,180.01722671151455,196.43131545076398,16.442799925106996,376.44854216227856
263.54635463546356,0.07320732073207321,-0.01651219102887264,180.01751382337315,196.70517070827665,16.71684659052545,376.7226845316498
267.86678667866784,0.0744074407440744,-0.016782882685083662,180.01780093523172,196.97902596578942,16.9908932559439,376.99682690102117
272.18721872187217,0.07560756075607561,-0.017053574341294692,180.0180880470903,197.25288122330218,17.26493992136235,377.27096927039247
276.5076507650765,0.07680768076807681,-0.01732426599750572,180.01837515894886,197.5267364808149,17.538986586780798,377.5451116397638
280.82808280828084,0.078007800780078,-0.017594957653716745,180.01866227080743,197.80059173832763,17.813033252199247,377.8192540091351
285.1485148514852,0.07920792079207921,-0.017865649309927775,180.01894938266602,198.07444699584036,18.0870799176177,378.0933963785064
289.46894689468945,0.0804080408040804,-0.018136340966138798,180.01923649452462,198.34830225335307,18.361126583036146,378.3675387478777
293.7893789378938,0.0816081608160816,-0.018407032622349825,180.0195236063832,198.62215751086583,18.635173248454596,378.641681117249
298.1098109810981,0.08280828082808281,-0.018677724278560855,180.01981071824176,198.89601276837857,18.90921991387305,378.91582348662035
302.4302430243024,0.084008400840084,-0.018948415934771878,180.02009783010033,199.16986802589128,19.183266579291494,379.1899658559916
306.75067506750673,0.0852085208520852,-0.019219107590982908,180.02038494195892,199.443723283404,19.457313244709947,379.4641082253629
311.07110711071107,0.08640864086408641,-0.019489799247193934,180.0206720538175,199.71757854091672,19.731359910128397,379.7382505947342
315.3915391539154,0.08760876087608761,-0.01976049090340496,180.02095916567606,199.99143379842948,20.005406575546846,380.0123929641055
319.71197119711974,0.08880888088808882,-0.02003118255961599,180.02124627753463,200.26528905594222,20.2794532409653,380.2865353334769
324.032403240324,0.09000900090009001,-0.020301874215827014,180.0215333893932,200.53914431345493,20.553499906383745,380.5606777028481
328.35283528352835,0.09120912091209121,-0.02057256587203804,180.0218205012518,200.81299957096766,20.827546571802202,380.83482007221943
332.6732673267327,0.09240924092409242,-0.02084325752824907,180.02210761311036,201.08685482848043,21.101593237220644,381.1089624415908
336.99369936993696,0.0936093609360936,-0.021113949184460093,180.02239472496893,201.3607100859931,21.375639902639094,381.38310481096204
341.3141314131413,0.0948094809480948,-0.021384640840671123,180.0226818368275,201.63456534350587,21.649686568057547,381.6572471803334
345.63456345634563,0.096009600960096,-0.02165533249688215,180.02296894868607,201.90842060101863,21.923733233476,381.9313895497047
349.95499549954997,0.09720972097209721,-0.021926024153093176,180.02325606054467,202.1822758585313,22.19777989889445,382.205531919076
354.2754275427543,0.09840984098409841,-0.022196715809304206,180.02354317240327,202.45613111604405,22.4718265643129,382.4796742884473
358.5958595859586,0.0996099609960996,-0.02246740746551523,180.02383028426183,202.7299863735568,22.745873229731345,382.7538166578186
362.9162916291629,0.10081008100810081,-0.022738099121726255,180.0241173961204,203.00384163106952,23.019919895149794,383.0279590271899
367.23672367236725,0.10201020102010201,-0.023008790777937285,180.02440450797897,203.27769688858228,23.293966560568254,383.3021013965612
371.5571557155715,0.1032103210321032,-0.023279482434148308,180.02469161983754,203.55155214609502,23.568013225986697,383.5762437659326
375.87758775877586,0.10441044104410441,-0.023550174090359338,180.02497873169614,203.8254074036077,23.842059891405146,383.85038613530384
380.1980198019802,0.10561056105610561,-0.023820865746570365,180.0252658435547,204.09926266112046,24.116106556823592,384.12452850467514
384.51845184518453,0.10681068106810682,-0.02409155740278139,180.02555295541327,204.37311791863323,24.39015322224205,384.3986708740465
388.83888388838886,0.10801080108010802,-0.02436224905899242,180.02584006727184,204.64697317614593,24.6641998876605,384.67281324341775
393.15931593159314,0.10921092109210921,-0.024632940715203444,180.0261271791304,204.92082843365867,24.938246553078944,384.9469556127891
397.4797479747975,0.11041104110411042,-0.02490363237141447,180.026414290989,205.1946836911714,25.212293218497393,385.2210979821604
401.8001800180018,0.11161116111611162,-0.0251743240276255,180.02670140284758,205.4685389486841,25.486339883915843,385.4952403515317
406.1206120612061,0.1128112811281128,-0.025445015683836524,180.02698851470615,205.74239420619685,25.760386549334296,385.769382720903
410.4410441044104,0.114011401140114,-0.025715707340047553,180.02727562656472,206.0162494637096,26.03443321475275,386.04352509027433
414.76147614761476,0.1152115211521152,-0.02598639899625858,180.0275627384233,206.29010472122232,26.308479880171195,386.31766745964563
419.0819081908191,0.11641164116411641,-0.026257090652469606,180.0278498502819,206.56395997873506,26.582526545589644,386.59180982901694
423.4023402340234,0.11761176117611762,-0.026527782308680636,180.02813696214048,206.8378152362478,26.8565732110081,386.8659521983883
427.7227722772277,0.1188118811881188,-0.02679847396489166,180.02842407399905,207.1116704937605,27.130619876426547,387.14009456775955
432.04320432043204,0.12001200120012001,-0.027069165621102686,180.02871118585762,207.38552575127326,27.404666541844996,387.41423693713085
436.3636363636364,0.12121212121212122,-0.027339857277313716,180.02899829771619,207.65938100878603,27.678713207263442,387.6883793065022
440.68406840684065,0.1224122412241224,-0.02761054893352474,180.02928540957478,207.9332362662987,27.952759872681895,387.96252167587346
445.004500450045,0.12361236123612361,-0.02788124058973577,180.02957252143335,208.20709152381144,28.226806538100348,388.2366640452448
449.3249324932493,0.12481248124812482,-0.028151932245946792,180.02985963329192,208.4809467813242,28.5008532035188,388.5108064146161
453.64536453645366,0.126012601260126,-0.02842262390215782,180.0301467451505,208.7548020388369,28.774899868937243,388.78494878398743
457.965796579658,0.1272127212721272,-0.028693315558368848,180.03043385700906,209.02865729634968,29.048946534355704,389.05909115335874
462.28622862286227,0.12841284128412842,-0.02896400721457987,180.03072096886763,209.30251255386236,29.32299319977415,389.33323352273
466.6066606660666,0.12961296129612962,-0.0292346988707909,180.03100808072622,209.5763678113751,29.597039865192595,389.60737589210135
470.92709270927094,0.13081308130813082,-0.029505390527001928,180.0312951925848,209.85022306888786,29.87108653061105,389.88151826147265
475.2475247524752,0.132013201320132,-0.02977608218321295,180.03158230444336,210.12407832640056,30.14513319602949,390.15566063084395
479.56795679567955,0.1332133213321332,-0.03004677383942398,180.03186941630196,210.3979335839133,30.41917986144795,390.42980300021526
483.8883888388839,0.1344134413441344,-0.030317465495635007,180.03215652816053,210.67178884142606,30.693226526866404,390.70394536958656
488.2088208820882,0.13561356135613561,-0.030588157151846037,180.03244364001912,210.94564409893874,30.967273192284843,390.97808773895787
492.52925292529255,0.13681368136813682,-0.030858848808057063,180.0327307518777,211.2194993564515,31.241319857703296,391.2522301083292
496.84968496849683,0.138013801380138,-0.031129540464268086,180.03301786373626,211.49335461396424,31.515366523121738,391.52637247770053
501.17011701170117,0.1392139213921392,-0.03140023212047912,180.03330497559483,211.76720987147695,31.78941318854019,391.8005148470718
505.4905490549055,0.1404140414041404,-0.03167092377669014,180.0335920874534,212.04106512898971,32.06345985395864,392.0746572164431
509.8109810981098,0.1416141614161416,-0.031941615432901166,180.033879199312,212.31492038650245,32.337506519377094,392.34879958581445
514.1314131413142,0.14281428142814281,-0.0322123070891122,180.03416631117057,212.58877564401516,32.61155318479555,392.6229419551857
518.4518451845184,0.14401440144014402,-0.03248299874532322,180.03445342302913,212.8626309015279,32.88559985021399,392.89708432455706
522.7722772277227,0.1452145214521452,-0.032753690401534245,180.0347405348877,213.13648615904066,33.15964651563244,393.17122669392836
527.0927092709271,0.14641464146414643,-0.03302438205774528,180.03502764674627,213.41034141655336,33.4336931810509,393.44536906329967
531.4131413141314,0.1476147614761476,-0.033295073713956305,180.03531475860487,213.6841966740661,33.707739846469345,393.71951143267097
535.7335733573357,0.1488148814881488,-0.033565765370167325,180.03560187046344,213.95805193157884,33.98178651188779,393.9936538020423
540.0540054005401,0.15001500150015,-0.03383645702637836,180.035888982322,214.23190718909154,34.25583317730625,394.2677961714136
544.3744374437443,0.15121512151215122,-0.034107148682589385,180.0361760941806,214.5057624466043,34.52987984272469,394.5419385407849
548.6948694869487,0.15241524152415242,-0.03437784033880041,180.03646320603917,214.77961770411707,34.80392650814314,394.81608091015624
553.015301530153,0.15361536153615363,-0.03464853199501144,180.03675031789777,215.05347296162975,35.077973173561595,395.0902232795275
557.3357335733573,0.1548154815481548,-0.034919223651222464,180.03703742975634,215.3273282191425,35.35201983898005,395.3643656488988
561.6561656165617,0.156015601560156,-0.03518991530743349,180.0373245416149,215.60118347665525,35.626066504398494,395.63850801827016
565.976597659766,0.1572157215721572,-0.03546060696364452,180.03761165347348,215.87503873416796,35.90011316981695,395.9126503876414
570.2970297029703,0.15841584158415842,-0.03573129861985555,180.03789876533205,216.1488939916807,36.174159835235415,396.18679275701277
574.6174617461746,0.15961596159615962,-0.03600199027606657,180.0381858771906,216.42274924919346,36.448206500653846,396.4609351263841
578.9378937893789,0.1608160816081608,-0.036272681932277596,180.0384729890492,216.69660450670614,36.7222531660723,396.7350774957554
583.2583258325833,0.16201620162016203,-0.03654337358848863,180.03876010090778,216.9704597642189,36.996299831490745,397.0092198651267
587.5787578757876,0.1632163216321632,-0.03681406524469965,180.03904721276635,217.24431502173164,37.27034649690919,397.283362234498
591.8991899189919,0.1644164416441644,-0.037084756900910676,180.03933432462492,217.51817027924434,37.54439316232764,397.5575046038693
596.2196219621962,0.16561656165616562,-0.03735544855712171,180.0396214364835,217.7920255367571,37.8184398277461,397.8316469732406
600.5400540054005,0.16681668166816682,-0.037626140213332736,180.03990854834208,218.06588079426984,38.09248649316454,398.10578934261196
604.8604860486048,0.168016801680168,-0.037896831869543755,180.04019566020065,218.33973605178255,38.36653315858299,398.3799317119832
609.1809180918092,0.16921692169216923,-0.03816752352575479,180.04048277205925,218.6135913092953,38.64057982400145,398.6540740813545
613.5013501350135,0.1704170417041704,-0.038438215181965815,180.04076988391782,218.88744656680805,38.914626489419895,398.92821645072587
617.8217821782179,0.17161716171617164,-0.03870890683817684,180.0410569957764,219.16130182432076,39.18867315483835,399.2023588200971
622.1422142214221,0.17281728172817282,-0.03897959849438787,180.04134410763498,219.4351570818335,39.462719820256794,399.4765011894685
626.4626462646264,0.174017401740174,-0.039250290150598895,180.04163121949355,219.70901233934623,39.73676648567524,399.7506435588398
630.7830783078308,0.17521752175217523,-0.03952098180680992,180.04191833135212,219.98286759685894,40.0108131510937,400.0247859282111
635.1035103510351,0.1764176417641764,-0.03979167346302095,180.0422054432107,220.2567228543717,40.28485981651214,400.2989282975824
639.4239423942395,0.17761776177617764,-0.04006236511923198,180.04249255506926,220.53057811188444,40.5589064819306,400.5730706669537
643.7443744374438,0.1788178817881788,-0.040333056775443,180.04277966692786,220.80443336939712,40.832953147349045,400.847213036325
648.064806480648,0.18001800180018002,-0.04060374843165403,180.04306677878643,221.07828862690988,41.10699981276749,401.1213554056963
652.3852385238524,0.18121812181218122,-0.04087444008786506,180.043353890645,221.35214388442265,41.38104647818595,401.39549777506767
656.7056705670567,0.18241824182418243,-0.04114513174407608,180.04364100250356,221.62599914193535,41.655093143604404,401.6696401444389
661.026102610261,0.1836183618361836,-0.041415823400287106,180.04392811436213,221.8998543994481,41.92913980902285,401.9437825138102
665.3465346534654,0.18481848184818483,-0.04168651505649814,180.0442152262207,222.17370965696085,42.203186474441296,402.2179248831816
669.6669666966696,0.186018601860186,-0.04195720671270916,180.0445023380793,222.44756491447353,42.47723313985974,402.49206725255283
673.9873987398739,0.1872187218721872,-0.042227898368920186,180.0447894499379,222.7214201719863,42.75127980527819,402.7662096219242
678.3078307830783,0.18841884188418842,-0.04249859002513122,180.04507656179646,222.99527542949903,43.02532647069665,403.0403519912955
682.6282628262826,0.1896189618961896,-0.042769281681342246,180.04536367365503,223.26913068701174,43.299373136115086,403.31449436066674
686.948694869487,0.19081908190819083,-0.04303997333755327,180.0456507855136,223.5429859445245,43.57341980153355,403.5886367300381
691.2691269126913,0.192019201920192,-0.0433106649937643,180.0459378973722,223.81684120203724,43.84746646695199,403.8627790994094
695.5895589558955,0.1932193219321932,-0.043581356649975325,180.04622500923077,224.09069645954995,44.121513132370445,404.1369214687807
699.9099909990999,0.19441944194419442,-0.04385204830618635,180.04651212108934,224.36455171706268,44.3955597977889,404.411063838152
704.2304230423042,0.19561956195619562,-0.04412273996239738,180.0467992329479,224.63840697457545,44.669606463207344,404.6852062075233
708.5508550855086,0.19681968196819682,-0.04439343161860841,180.04708634480647,224.91226223208815,44.943653128625805,404.9593485768946
712.8712871287129,0.19801980198019803,-0.04466412327481943,180.04737345666507,225.1861174896009,45.21769979404424,405.23349094626593
717.1917191719172,0.1992199219921992,-0.04493481493103046,180.04766056852364,225.45997274711357,45.491746459462696,405.50763331563724
721.5121512151215,0.20042004200420044,-0.04520550658724149,180.0479476803822,225.73382800462633,45.76579312488115,405.78177568500854
725.8325832583258,0.20162016201620162,-0.04547619824345251,180.04823479224078,226.0076832621391,46.0398397902996,406.0559180543799
730.1530153015301,0.20282028202820282,-0.04574688989966354,180.04852190409935,226.2815385196518,46.31388645571804,406.33006042375115
734.4734473447345,0.20402040204020402,-0.04601758155587457,180.04880901595794,226.5553937771645,46.58793312113651,406.60420279312245
738.7938793879388,0.2052205220522052,-0.04628827321208559,180.04909612781654,226.82924903467728,46.86197978655495,406.8783451624938
743.114311431143,0.2064206420642064,-0.046558964868296616,180.0493832396751,227.10310429218998,47.13602645197339,407.15248753186506
747.4347434743474,0.2076207620762076,-0.04682965652450765,180.04967035153368,227.37695954970275,47.41007311739184,407.4266299012364
751.7551755175517,0.20882088208820881,-0.047100348180718676,180.04995746339225,227.65081480721548,47.6841197828103,407.70077227060773
756.0756075607561,0.21002100210021002,-0.0473710398369297,180.05024457525084,227.92467006472816,47.958166448228745,407.97491463997903
760.3960396039604,0.21122112211221122,-0.04764173149314073,180.0505316871094,228.19852532224093,48.2322131136472,408.24905700935034
764.7164716471647,0.2124212421242124,-0.047912423149351756,180.05081879896798,228.4723805797537,48.506259779065644,408.52319937872164
769.0369036903691,0.21362136213621363,-0.04818311480556278,180.05110591082655,228.74623583726637,48.7803064444841,408.79734174809295
773.3573357335733,0.2148214821482148,-0.04845380646177381,180.05139302268512,229.02009109477913,49.05435310990254,409.07148411746425
777.6777677767777,0.21602160216021604,-0.04872449811798484,180.0516801345437,229.2939463522919,49.328399775321,409.3456264868356
781.998199819982,0.21722172217221722,-0.04899518977419586,180.05196724640228,229.5678016098046,49.60244644073944,409.61976885620686
786.3186318631863,0.21842184218421842,-0.04926588143040689,180.05225435826085,229.8416568673173,49.87649310615789,409.89391122557817
790.6390639063907,0.21962196219621963,-0.04953657308661792,180.05254147011942,230.1155121248301,50.15053977157635,410.1680535949495
794.959495949595,0.22082208220822083,-0.04980726474282894,180.05282858197802,230.3893673823428,50.424586436994794,410.4421959643208
799.2799279927992,0.222022202220222,-0.05007795639903997,180.0531156938366,230.66322263985552,50.69863310241325,410.71633833369214
803.6003600360036,0.22322232223222324,-0.050348648055251,180.05340280569519,230.93707789736825,50.97267976783169,410.99048070306344
807.9207920792079,0.22442244224422442,-0.05061933971146202,180.05368991755375,231.21093315488096,51.24672643325015,411.26462307243474
812.2412241224122,0.2256225622562256,-0.05089003136767305,180.05397702941232,231.48478841239373,51.5207730986686,411.53876544180605
816.5616561656166,0.22682268226822683,-0.05116072302388408,180.0542641412709,231.7586436699065,51.79481976408705,411.81290781117735
820.8820882088208,0.228022802280228,-0.05143141468009511,180.05455125312946,232.0324989274192,52.0688664295055,412.08705018054866
825.2025202520252,0.22922292229222924,-0.05170210633630613,180.05483836498806,232.30635418493193,52.342913094923944,412.36119254991996
829.5229522952295,0.2304230423042304,-0.05197279799251716,180.05512547684663,232.58020944244464,52.61695976034239,412.6353349192913
833.8433843384338,0.23162316231623162,-0.052243489648728186,180.0554125887052,232.85406469995735,52.89100642576084,412.9094772886626
838.1638163816382,0.23282328232823282,-0.05251418130493921,180.05569970056376,233.12791995747014,53.1650530911793,413.1836196580339
842.4842484248425,0.23402340234023403,-0.05278487296115024,180.05598681242233,233.40177521498285,53.43909975659775,413.4577620274052
846.8046804680469,0.23522352235223523,-0.05305556461736127,180.05627392428093,233.67563047249556,53.7131464220162,413.7319043967765
851.1251125112511,0.23642364236423644,-0.05332625627357229,180.0565610361395,233.94948573000832,53.98719308743465,414.00604676614785
855.4455445544554,0.2376237623762376,-0.05359694792978332,180.05684814799807,234.22334098752103,54.26123975285309,414.2801891355191
859.7659765976598,0.23882388238823885,-0.05386763958599435,180.05713525985666,234.49719624503376,54.535286418271546,414.5543315048904
864.0864086408641,0.24002400240024002,-0.05413833124220537,180.05742237171523,234.77105150254653,54.80933308369,414.82847387426176
868.4068406840684,0.2412241224122412,-0.0544090228984164,180.0577094835738,235.04490676005923,55.083379749108445,415.102616243633
872.7272727272727,0.24242424242424243,-0.05467971455462743,180.0579965954324,235.318762017572,55.3574264145269,415.37675861300437
877.047704770477,0.2436243624362436,-0.05495040621083845,180.05828370729097,235.5926172750847,55.63147307994535,415.6509009823757
881.3681368136813,0.2448244824482448,-0.05522109786704948,180.05857081914954,235.86647253259738,55.9055197453638,415.925043351747
885.6885688568857,0.24602460246024602,-0.05549178952326051,180.0588579310081,236.1403277901102,56.17956641078224,416.1991857211183
890.00900090009,0.24722472247224722,-0.05576248117947154,180.05914504286667,236.4141830476229,56.453613076200696,416.4733280904896
894.3294329432944,0.24842484248424843,-0.056033172835682564,180.05943215472527,236.68803830513562,56.727659741619156,416.7474704598609
898.6498649864986,0.24962496249624963,-0.056303864491893583,180.05971926658384,236.96189356264836,57.0017064070376,417.0216128292322
902.9702970297029,0.2508250825082508,-0.05657455614810462,180.0600063784424,237.23574882016112,57.27575307245604,417.29575519860356
907.2907290729073,0.252025202520252,-0.05684524780431564,180.06029349030098,237.50960407767383,57.5497997378745,417.5698975679748
911.6111611161116,0.2532253225322532,-0.05711593946052666,180.06058060215955,237.7834593351866,57.823846403292954,417.8440399373461
915.931593159316,0.2544254425442544,-0.057386631116737696,180.06086771401814,238.05731459269933,58.09789306871141,418.1181823067175
920.2520252025203,0.2556255625562556,-0.05765732277294872,180.0611548258767,238.33116985021204,58.37193973412983,418.3923246760887
924.5724572457245,0.25682568256825683,-0.05792801442915974,180.0614419377353,238.60502510772474,58.6459863995483,418.6664670454601
928.8928892889289,0.25802580258025803,-0.058198706085370776,180.06172904959388,238.87888036523753,58.92003306496675,418.9406094148314
933.2133213321332,0.25922592259225924,-0.0584693977415818,180.06201616145245,239.15273562275024,59.194079730385205,419.2147517842027
937.5337533753375,0.2604260426042604,-0.05874008939779282,180.06230327331104,239.42659088026295,59.468126395803644,419.488894153574
941.8541854185419,0.26162616261626165,-0.059010781054003855,180.0625903851696,239.7004461377757,59.7421730612221,419.7630365229453
946.1746174617462,0.2628262826282628,-0.05928147271021488,180.06287749702818,239.97430139528842,60.01621972664054,420.0371788923166
950.4950495049504,0.264026402640264,-0.0595521643664259,180.06316460888675,240.24815665280116,60.290266392058996,420.3113212616879
954.8154815481548,0.2652265226522652,-0.059822856022636935,180.06345172074532,240.52201191031392,60.56431305747745,420.58546363105927
959.1359135913591,0.2664266426642664,-0.06009354767884796,180.06373883260392,240.79586716782657,60.8383597228959,420.8596060004305
963.4563456345635,0.2676267626762676,-0.060364239335058995,180.0640259444625,241.0697224253394,61.112406388314355,421.1337483698018
967.7767776777678,0.2688268826882688,-0.060634930991270014,180.06431305632105,241.34357768285207,61.38645305373281,421.4078907391732
972.097209720972,0.27002700270027,-0.06090562264748105,180.06460016817962,241.61743294036478,61.66049971915125,421.68203310854443
976.4176417641764,0.27122712271227123,-0.061176314303692074,180.0648872800382,241.8912881978776,61.934546384569686,421.9561754779158
980.7380738073807,0.27242724272427243,-0.061447005959903093,180.06517439189676,242.1651434553903,62.208593049988146,422.2303178472871
985.0585058505851,0.27362736273627364,-0.06171769761611413,180.06546150375536,242.43899871290301,62.4826397154066,422.50446021665834
989.3789378937894,0.27482748274827484,-0.06198838927232515,180.06574861561396,242.71285397041575,62.75668638082505,422.7786025860297
993.6993699369937,0.276027602760276,-0.06225908092853617,180.06603572747252,242.98670922792851,63.03073304624349,423.052744955401
998.019801980198,0.27722772277227725,-0.0625297725847472,180.0663228393311,243.26056448544122,63.30477971166196,423.3268873247723
1002.3402340234023,0.2784278427842784,-0.06280046424095824,180.06660995118966,243.53441974295396,63.5788263770804,423.6010296941436
1006.6606660666066,0.2796279627962796,-0.06307115589716926,180.06689706304826,243.80827500046672,63.85287304249885,423.8751720635149
1010.981098109811,0.2808280828082808,-0.06334184755338028,180.06718417490683,244.08213025797943,64.1269197079173,424.14931443288623
1015.3015301530153,0.282028202820282,-0.06361253920959131,180.0674712867654,244.35598551549214,64.40096637333575,424.42345680225753
